file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1760400702,10/14/2025,0:11:46,1.15E-05,52.014,1.999739634,8.34E-05,55.747,2.25125697,0.000177175,60.315,2.678940785,7.19E-05,68.943,3.210413999,0.000336307,73.686,4.014009998,0.000113676,84.817,5.33677482,6.30E-05,103.373,8
csd_1760401922,10/14/2025,0:32:06,1.01E-05,52.542,2.035306691,1.24E-05,56.483,2.305907436,0.000221686,60.014,2.654784191,4.62E-05,69.013,3.22236449,0.000243621,73.504,3.989073837,0.000132902,84.929,5.352919074,5.07E-05,103.201,7.986738649
csd_1760403626,10/14/2025,1:00:29,1.30E-05,52.457,2.029579461,6.35E-05,55.916,2.262644052,0.000237929,60.397,2.683928162,4.88E-05,69.083,3.234314981,0.000217624,73.507,3.989586001,0.000126337,84.772,5.33028829,5.20E-05,103.384,8
csd_1760462644,10/14/2025,17:24:08,1.40E-05,52.281,2.017720725,3.61E-05,55.915,2.262576673,8.14E-05,59.71,2.62474779,1.97E-05,69.015,3.222705933,4.90E-05,73.443,3.978659838,4.23E-05,84.662,5.31717729,4.33E-05,103.16,7.980828699
csd_1760463744,10/14/2025,17:42:27,3.53E-05,45.719,1.589988934,2.79E-05,66.115,3.031706449,7.37E-05,71.02,3.565002134,2.85E-05,71.839,3.704822877,2.64E-06,72.648,3.842936406,1.42E-06,85.157,5.38578416,6.75E-05,107.132,8
csd_1760463998,10/14/2025,17:46:42,3.22E-05,47.137,1.682288616,2.06E-05,66.005,3.025016066,5.21E-05,69.774,3.352283397,2.24E-05,71.635,3.669995732,1.76E-06,72.749,3.860179257,1.28E-06,85.071,5.37338768,5.21E-05,107.132,8
csd_1760465137,10/14/2025,18:05:41,4.17E-05,46.354,1.631322007,2.62E-05,66.114,3.031645628,8.82E-05,71.019,3.564831413,2.10E-06,72.244,3.773965002,0.000187418,76.471,4.344669702,1.20E-06,85.156,5.385640015,0.000107066,106.652,8
csd_1760466445,10/14/2025,18:27:29,6.05E-05,45.559,1.579574302,8.09E-05,66.115,3.031706449,0.000264878,70.4,3.45915493,3.25E-05,71.533,3.65258216,5.63E-06,72.749,3.860179257,0.000343556,83.597,5.190731119,0.000174982,107.201,8
csd_1760470114,10/14/2025,19:28:37,5.79E-05,46.195,1.620972466,7.30E-05,66.334,3.045026394,0.000202178,71.121,3.582244985,1.90E-05,71.836,3.704310713,6.26E-06,72.646,3.842594964,0.00024708,83.244,5.148819854,0.000229647,106.856,8
csd_1760470630,10/14/2025,19:37:14,7.94E-05,51.842,1.988543904,1.89E-05,56.322,2.29,0.000313384,60.244,2.674622447,1.75E-05,69.015,3.222705933,0.000163699,73.63,4.007361186,0.00016349,84.608,5.310765935,0.000125421,103.248,7.99351347
csd_1760470694,10/14/2025,19:38:18,7.81E-05,52.542,2.035306691,0.000209548,55.832,2.256984201,0.000325229,60.394,2.683745697,1.78E-05,69.079,3.233632096,0.000165341,73.379,3.967733675,0.000165346,84.714,5.323351187,0.000124851,103.29,7.999567565
csd_1760471025,10/14/2025,19:43:49,0.000100217,52.28,2.017653346,0.000246277,56.077,2.2734921,0.000365945,60.545,2.692929768,1.93E-05,68.947,3.211096884,0.000181338,73.69,4.014484913,0.000172872,84.768,5.329762542,0.000131056,103.29,7.999567565
csd_1760471288,10/14/2025,19:48:12,0.000123989,52.546,2.035576208,0.000282466,55.918,2.26277881,0.0003887,60.399,2.684049805,1.95E-05,69.085,3.234656423,0.000184588,73.385,3.968758003,0.000174595,84.558,5.304829495,0.000137602,103.342,8
csd_1760471678,10/14/2025,19:54:42,0.000121208,52.28,2.017653346,0.00027302,56.077,2.2734921,0.000383878,60.47,2.688368143,1.97E-05,68.88,3.199878357,0.000187217,73.752,4.021846099,0.000176388,84.714,5.323351187,0.000151967,103.201,7.986738649
csd_1760472026,10/14/2025,20:00:30,0.000147107,51.844,1.988674087,0.000317228,55.998,2.268169145,0.000422429,60.548,2.693112233,2.00E-05,69.083,3.234314981,0.000217426,73.507,3.989586001,0.000188557,84.556,5.304592037,0.000133897,103.118,7.974774605
csd_1760472399,10/14/2025,20:06:42,0.00012745,52.194,2.011858736,2.69E-05,56.484,2.30600624,0.00040801,60.32,2.679244893,2.00E-05,69.147,3.245241144,0.000226448,73.443,3.978659838,0.000187092,84.77,5.33,0.000118069,103.248,7.99351347
csd_1760472860,10/14/2025,20:14:24,0.000102246,52.016,1.999869817,0.000271495,56.075,2.273357342,0.000460702,60.468,2.6882465,1.91E-05,68.945,3.210755442,0.000265145,73.75,4.021608641,0.000218239,84.658,5.316702375,0.000121767,103.154,7.979963829
csd_1760473232,10/14/2025,20:20:36,9.71E-05,52.017,1.999934909,0.0002573,55.75,2.251459108,0.000441355,60.545,2.692929768,1.81E-05,69.013,3.22236449,0.000259749,73.566,3.999658557,0.000209607,84.498,5.297705767,0.000121186,103.334,8
csd_1760473554,10/14/2025,20:25:58,9.84E-05,52.369,2.023650093,0.000263841,55.997,2.268101766,0.00040441,60.396,2.68386734,1.78E-05,68.949,3.211438327,0.000246699,73.692,4.014722371,0.000201462,84.716,5.323588645,0.000122001,103.16,7.980828699
csd_1760473848,10/14/2025,20:30:52,0.000103216,52.283,2.017855483,0.000268134,56.161,2.279151952,0.000416728,60.548,2.693112233,1.75E-05,68.95,3.211609048,0.000231405,73.569,4.000118729,0.000188136,84.502,5.298180682,0.000121126,103.029,7.961945689
csd_1760474489,10/14/2025,20:41:33,0.000125195,52.195,2.011926115,2.09E-05,56.324,2.290197608,0.000437823,60.245,2.674683268,1.73E-05,69.017,3.223047375,0.000229056,73.694,4.014959829,0.000190967,84.718,5.323826102,0.000138038,103.251,7.993945905
csd_1760474846,10/14/2025,20:47:30,0.000121746,51.666,1.977087808,2.09E-05,56.403,2.29800312,0.00043416,60.32,2.679244893,1.72E-05,69.147,3.245241144,0.000165192,73.505,3.989244558,0.000192092,84.554,5.30435458,0.000131609,103.248,7.99351347
csd_1760475207,10/14/2025,20:53:31,0.000102043,52.281,2.017720725,1.89E-05,55.833,2.25705158,0.000395806,60.471,2.688428965,1.64E-05,68.749,3.191910718,0.000199602,73.63,4.007361186,0.000182898,84.716,5.323588645,0.000134667,103.204,7.987171085
csd_1760475515,10/14/2025,20:58:39,8.47E-05,52.543,2.035374071,0.000229319,56.16,2.279084572,0.000343617,60.547,2.693051412,1.56E-05,68.882,3.2,0.000177914,73.568,4,0.000169257,84.716,5.323588645,0.000131953,103.071,7.967999784
csd_1760475798,10/14/2025,21:03:22,7.15E-05,52.456,2.029512082,0.000196904,56.078,2.27355948,0.000308587,60.244,2.674622447,1.50E-05,69.081,3.233973538,0.000123846,73.568,4,0.000155294,84.662,5.31717729,0.000131334,103.248,7.99351347
csd_1760476092,10/14/2025,21:08:16,7.17E-05,52.456,2.029512082,0.000200829,55.997,2.268101766,0.000315948,60.547,2.693051412,1.49E-05,68.749,3.191910718,0.000145052,73.63,4.007361186,0.000143301,84.77,5.33,0.000126691,103.248,7.99351347
csd_1760476356,10/14/2025,21:12:40,3.99E-05,52.369,2.023650093,0.000122917,56.078,2.27355948,0.000263118,60.244,2.674622447,1.47E-05,68.816,3.19598577,0.000136914,73.63,4.007361186,0.000125237,84.662,5.31717729,0.000139084,103.204,7.987171085
csd_1760476632,10/14/2025,21:17:17,4.93E-05,52.283,2.017855483,1.49E-05,56.242,2.284609665,0.000278119,60.321,2.679305715,1.44E-05,69.083,3.234314981,0.000136485,73.507,3.989586001,0.000137553,84.61,5.311003392,0.000131683,103.118,7.974774605
csd_1760476953,10/14/2025,21:22:37,2.74E-05,52.018,2,0.000107155,55.833,2.25705158,0.000233394,60.471,2.688428965,1.56E-05,68.949,3.211438327,0.000129064,73.568,4,0.000115037,84.662,5.31717729,0.000131014,103.248,7.99351347
csd_1760477239,10/14/2025,21:27:23,1.26E-05,52.195,2.011926115,7.41E-06,56.567,2.314206968,0.000141934,60.17,2.670121643,1.21E-05,69.017,3.223047375,9.22E-05,73.632,4.007598643,0.000105468,84.772,5.33028829,0.00013099,103.207,7.98760352
csd_1760477610,10/14/2025,21:33:34,2.67E-05,52.018,2,1.06E-05,56.484,2.30600624,0.000173441,60.168,2.67,1.27E-05,69.081,3.233973538,9.80E-05,73.692,4.014722371,0.0001149,84.716,5.323588645,0.000138719,103.248,7.99351347
csd_1760478125,10/14/2025,21:42:09,4.29E-05,52.457,2.029579461,0.000141928,55.835,2.257186338,0.000220786,60.548,2.693112233,1.28E-05,69.017,3.223047375,0.000115432,73.694,4.014959829,0.000124787,84.718,5.323826102,0.000129423,103.207,7.98760352
csd_1760478564,10/14/2025,21:49:28,1.64E-05,52.194,2.011858736,1.01E-05,56.484,2.30600624,0.000176843,60.32,2.679244893,1.43E-05,69.081,3.233973538,0.000101825,73.692,4.014722371,0.000112821,84.554,5.30435458,0.000147692,103.248,7.99351347
csd_1760478797,10/14/2025,21:53:21,2.51E-05,52.457,2.029579461,9.65E-05,55.998,2.268169145,0.00020529,60.548,2.693112233,1.63E-05,68.884,3.200341443,0.00011498,73.632,4.007598643,0.00012249,84.772,5.33028829,0.00013569,103.162,7.98111699
csd_1760479100,10/14/2025,21:58:24,3.07E-05,52.369,2.023650093,0.000106333,55.997,2.268101766,0.000206593,60.471,2.688428965,1.76E-05,69.081,3.233973538,0.000118243,73.443,3.978659838,0.000127081,84.608,5.310765935,0.000130952,103.204,7.987171085
csd_1760480639,10/14/2025,22:24:03,7.15E-06,51.933,1.994467226,9.07E-06,56.406,2.298299532,0.000138397,60.095,2.662787311,1.31E-05,69.085,3.234656423,0.000107924,73.633,4.007717372,9.17E-05,84.828,5.338360417,0.000122858,103.165,7.981549425
csd_1760481012,10/14/2025,22:30:16,2.45E-05,52.102,2.005659851,7.31E-05,55.747,2.25125697,0.000169869,60.315,2.678940785,1.82E-05,69.01,3.221852326,0.000127261,73.438,3.977806231,0.000113434,84.601,5.309934833,9.95E-05,103.196,7.986017924
csd_1760481491,10/14/2025,22:38:15,2.60E-05,52.109,2.006131506,1.52E-05,56.325,2.290296412,0.00027713,60.474,2.68861143,2.16E-05,69.018,3.223218096,0.000178395,73.509,3.989927443,0.000159966,84.45,5.292006785,6.89E-05,103.342,8
csd_1760481909,10/14/2025,22:45:13,2.69E-05,51.93,1.994271952,1.35E-05,56.646,2.32201248,0.00026725,60.244,2.674622447,2.61E-05,69.081,3.233973538,0.000202508,73.381,3.968075117,0.000156495,84.662,5.31717729,7.31E-05,103.337,8
csd_1760482292,10/14/2025,22:51:36,1.47E-05,52.109,2.006131506,7.30E-05,56.162,2.279219331,0.000174132,60.323,2.679427358,2.77E-05,68.753,3.192154005,0.000236379,73.696,4.015197286,0.00014951,84.828,5.338360417,6.49E-05,103.298,8
csd_1760482671,10/14/2025,22:57:54,1.30E-05,52.106,2.005929368,7.30E-05,55.997,2.268101766,0.000243843,60.471,2.688428965,2.97E-05,68.749,3.191910718,0.000214426,73.692,4.014722371,0.000135301,84.824,5.337783836,7.09E-05,103.293,8
csd_1760483679,10/14/2025,23:14:43,2.45E-05,52.017,1.999934909,1.13E-05,56.564,2.313910556,0.000208168,60.166,2.669802392,1.95E-05,69.079,3.233632096,0.000145574,73.628,4.007123728,0.000155224,84.714,5.323351187,1.99E-05,104.083,8
csd_1760483997,10/14/2025,23:20:01,2.36E-05,52.283,2.017855483,1.27E-05,56.405,2.298200728,0.000242797,60.094,2.662688508,2.06E-05,69.083,3.234314981,0.000169448,73.632,4.007598643,0.000157265,84.556,5.304592037,8.14E-05,103.295,8
csd_1760484337,10/14/2025,23:25:41,3.10E-05,52.017,1.999934909,0.000109805,56.158,2.278949814,0.000331259,60.47,2.688368143,2.40E-05,68.947,3.211096884,0.000208195,73.566,3.999658557,0.000126073,84.768,5.329762542,6.31E-05,103.467,8
csd_1760484701,10/14/2025,23:31:45,1.56E-05,52.281,2.017720725,8.33E-05,55.669,2.246001394,0.000194129,60.471,2.688428965,2.22E-05,69.015,3.222705933,0.000174361,73.505,3.989244558,0.000112544,84.824,5.337783836,4.31E-05,103.558,8
csd_1760485657,10/14/2025,23:47:41,1.89E-05,52.281,2.017720725,6.71E-05,55.997,2.268101766,0.000209698,60.092,2.6624909,2.03E-05,69.015,3.222705933,0.0001446,73.692,4.014722371,0.00015343,84.608,5.310765935,7.74E-06,104.13,8
csd_1760486286,10/14/2025,23:58:10,1.51E-05,52.194,2.011858736,7.58E-06,56.727,2.330015601,0.000164526,60.547,2.693051412,1.77E-05,69.015,3.222705933,0.000145704,73.568,4,0.000160439,84.824,5.337783836,9.40E-05,103.381,8
csd_1760487017,10/15/2025,0:10:21,2.59E-05,52.018,2,0.000117896,55.997,2.268101766,0.000296558,60.471,2.688428965,2.63E-05,68.949,3.211438327,0.000203104,73.692,4.014722371,0.000136858,84.824,5.337783836,7.74E-05,103.293,8
csd_1760487384,10/15/2025,0:16:28,1.37E-05,52.459,2.029714219,7.74E-05,55.999,2.268236524,0.000206828,60.323,2.679427358,2.68E-05,68.886,3.200682885,0.000197016,73.696,4.015197286,0.000116408,84.774,5.33057658,7.88E-05,103.386,8
csd_1760488512,10/15/2025,0:35:16,1.81E-05,52.369,2.023650093,9.75E-06,56.16,2.279084572,0.000231816,60.168,2.67,1.90E-05,69.081,3.233973538,0.000143002,73.692,4.014722371,0.000159512,84.77,5.33,9.33E-05,103.381,8
csd_1760488873,10/15/2025,0:41:17,1.74E-05,52.456,2.029512082,8.02E-05,55.915,2.262576673,0.000245593,60.471,2.688428965,1.98E-05,68.749,3.191910718,0.000178138,73.63,4.007361186,0.000176872,84.77,5.33,7.94E-05,103.293,8
csd_1760489284,10/15/2025,0:48:08,3.31E-05,52.281,2.017720725,0.000128157,55.915,2.262576673,0.000309913,60.471,2.688428965,2.45E-05,68.749,3.191910718,0.000203064,73.754,4.022083557,0.000143751,84.662,5.31717729,4.66E-05,103.337,8
csd_1760489771,10/15/2025,0:56:15,1.48E-05,52.369,2.023650093,1.28E-05,56.646,2.32201248,0.00024259,60.32,2.679244893,2.85E-05,69.081,3.233973538,0.000212211,73.381,3.968075117,9.97E-05,84.824,5.337783836,1.65E-05,103.822,8
csd_1760489975,10/15/2025,0:59:39,1.07E-05,52.106,2.005929368,7.44E-05,56.16,2.279084572,0.000218788,60.471,2.688428965,2.31E-05,68.949,3.211438327,0.000205432,73.505,3.989244558,0.000123525,84.608,5.310765935,4.02E-05,103.514,8
csd_1760500474,10/15/2025,3:54:37,4.23E-05,45.878,1.600338476,6.69E-05,66.335,3.045087216,0.000231423,70.295,3.441229193,2.69E-05,71.532,3.652411438,5.08E-06,72.848,3.877080666,1.35E-06,84.984,5.360847055,0.000202924,107.199,8
csd_1760537056,10/15/2025,14:04:19,3.96E-05,48.21,1.752131745,8.13E-05,66.115,3.031706449,0.000263535,70.607,3.494494238,2.46E-05,72.042,3.7394793,3.22E-06,72.849,3.877251387,0.000356804,83.335,5.159624174,0.000191787,107.064,8
csd_1760548890,10/15/2025,17:21:37,,,,,,,,,,,,,,,,,,,,,
csd_1760549441,10/15/2025,17:30:44,7.97E-05,51.666,1.977087808,2.62E-05,56.565,2.31400936,0.000426367,60.32,2.679244893,2.90E-05,69.015,3.222705933,0.00018998,73.505,3.989244558,0.000169975,84.554,5.30435458,8.61E-05,103.204,7.987171085
csd_1760549835,10/15/2025,17:37:18,9.05E-05,52.107,2.005996747,2.54E-05,56.405,2.298200728,0.000442772,60.094,2.662688508,2.64E-05,69.083,3.234314981,0.000215762,73.632,4.007598643,0.000162079,84.502,5.298180682,8.68E-05,103.074,7.968432219
csd_1760550140,10/15/2025,17:42:23,8.94E-05,51.932,1.994402135,2.43E-05,56.728,2.330114405,0.00043061,60.473,2.688550608,2.88E-05,69.017,3.223047375,0.000251881,73.569,4.000118729,0.000166343,84.61,5.311003392,2.76E-06,104.308,8
csd_1760552804,10/15/2025,18:26:47,2.91E-05,52.367,2.023515335,1.74E-05,56.483,2.305907436,0.000191454,60.166,2.669802392,2.34E-05,68.814,3.195864127,0.000132948,73.441,3.978318395,8.61E-05,84.821,5.337351401,7.62E-05,103.068,7.967567349
csd_1760553003,10/15/2025,18:30:06,2.58E-05,52.194,2.011858736,7.05E-05,55.833,2.25705158,0.000112484,60.32,2.679244893,1.40E-05,68.55,3.179807207,7.77E-05,73.63,4.007361186,7.11E-05,84.716,5.323588645,7.11E-05,103.204,7.987171085
csd_1760553271,10/15/2025,18:34:35,2.13E-05,52.459,2.029714219,1.19E-05,56.568,2.314305772,0.000118603,60.247,2.674804912,1.35E-05,69.018,3.223218096,7.69E-05,73.385,3.968758003,7.70E-05,84.45,5.292006785,7.99E-05,103.032,7.962378124
csd_1760553597,10/15/2025,18:40:00,1.68E-05,52.37,2.023717472,9.22E-06,56.567,2.314206968,0.000105413,60.245,2.674683268,1.34E-05,68.95,3.211609048,7.36E-05,73.383,3.96841656,8.14E-05,84.448,5.291769327,8.86E-05,103.074,7.968432219
csd_1760553916,10/15/2025,18:45:19,1.06E-05,52.109,2.006131506,4.39E-05,55.999,2.268236524,8.12E-05,60.474,2.68861143,1.15E-05,68.952,3.211950491,7.05E-05,73.571,4.000356186,8.25E-05,84.666,5.317652205,9.61E-05,103.121,7.97520704
csd_1760555144,10/15/2025,19:05:48,1.02E-06,52.281,2.017720725,1.16E-05,60.168,2.67,3.46E-06,61.372,2.743229286,6.50E-06,68.949,3.211438327,4.00E-05,73.63,4.007361186,4.41E-05,84.824,5.337783836,5.96E-05,103.293,8
csd_1760555616,10/15/2025,19:13:39,5.00E-06,51.932,1.994402135,2.47E-05,55.998,2.268169145,0.000115508,60.017,2.655080603,2.21E-05,69.017,3.223047375,0.000118834,73.632,4.007598643,0.000101244,84.556,5.304592037,7.75E-05,103.295,8
csd_1760555907,10/15/2025,19:18:30,1.57E-05,52.109,2.006131506,5.98E-05,55.999,2.268236524,0.000156403,60.474,2.68861143,2.46E-05,68.753,3.192154005,0.000137924,73.696,4.015197286,9.86E-05,84.612,5.31124085,7.73E-05,103.342,8
csd_1760556240,10/15/2025,19:24:04,1.39E-05,52.284,2.017922862,9.86E-06,56.487,2.306302652,0.000125599,60.171,2.670182465,1.89E-05,68.886,3.200682885,0.000119158,73.633,4.007717372,0.000111697,84.612,5.31124085,9.11E-05,103.209,7.98789181
csd_1760556599,10/15/2025,19:30:02,1.28E-05,52.457,2.029579461,8.80E-06,56.567,2.314206968,0.000104626,60.245,2.674683268,1.48E-05,68.95,3.211609048,9.41E-05,73.632,4.007598643,9.28E-05,84.61,5.311003392,9.75E-05,103.251,7.993945905
csd_1760556898,10/15/2025,19:35:02,3.35E-06,52.106,2.005929368,7.37E-06,55.997,2.268101766,3.41E-05,60.092,2.6624909,6.62E-06,68.949,3.211438327,5.28E-05,73.63,4.007361186,8.28E-05,84.662,5.31717729,0.000103695,103.16,7.980828699
csd_1760557217,10/15/2025,19:40:21,3.98E-06,52.281,2.017720725,9.85E-06,56.078,2.27355948,3.96E-05,60.092,2.6624909,6.58E-06,69.147,3.245241144,4.86E-05,73.568,4,5.45E-05,84.77,5.33,8.65E-05,103.248,7.99351347
csd_1760558313,10/15/2025,19:58:37,1.11E-06,51.932,1.994402135,1.56E-06,55.093,2.207190985,1.77E-05,60.17,2.670121643,7.62E-06,68.418,3.171778747,5.04E-05,73.632,4.007598643,5.49E-05,84.556,5.304592037,6.39E-05,103.295,8
csd_1760558832,10/15/2025,20:07:15,6.22E-06,51.932,1.994402135,3.16E-05,55.916,2.262644052,0.000129076,60.548,2.693112233,2.70E-05,69.017,3.223047375,0.000154185,73.507,3.989586001,0.000117563,84.664,5.317414747,7.64E-05,103.339,8
csd_1760559261,10/15/2025,20:14:24,1.37E-05,52.283,2.017855483,5.51E-05,55.916,2.262644052,0.000160001,60.548,2.693112233,2.59E-05,68.818,3.196107413,0.000151621,73.569,4.000118729,0.000117217,84.718,5.323826102,7.27E-05,103.295,8
csd_1760559643,10/15/2025,20:20:46,1.57E-05,51.93,1.994271952,5.42E-05,55.915,2.262576673,0.000124441,60.471,2.688428965,2.05E-05,69.015,3.222705933,0.000123989,73.443,3.978659838,0.000130699,84.662,5.31717729,7.57E-05,103.248,7.99351347
csd_1760560179,10/15/2025,20:29:42,1.23E-05,52.02,2.000134758,3.82E-05,55.998,2.268169145,0.000105882,60.245,2.674683268,1.60E-05,68.95,3.211609048,0.000131737,73.507,3.989586001,0.000110096,84.664,5.317414747,9.11E-05,103.074,7.968432219
csd_1760560558,10/15/2025,20:36:01,6.71E-06,52.279,2.017585967,1.88E-05,55.912,2.262374535,7.46E-05,60.392,2.683624053,1.32E-05,68.812,3.195742483,0.000105141,73.688,4.014247456,7.27E-05,84.658,5.316702375,8.65E-05,103.376,8
csd_1760561096,10/15/2025,20:44:59,4.36E-06,52.37,2.023717472,1.33E-05,55.998,2.268169145,5.44E-05,60.473,2.688550608,1.48E-05,68.751,3.192032362,9.07E-05,73.507,3.989586001,6.97E-05,84.664,5.317414747,8.48E-05,103.118,7.974774605
csd_1760561492,10/15/2025,20:51:35,1.31E-05,52.105,2.005861989,4.97E-05,55.995,2.267967007,0.000109224,60.47,2.688368143,1.57E-05,68.615,3.183760615,0.000100443,73.379,3.967733675,8.99E-05,84.66,5.316939832,8.89E-05,102.98,7.954882578
csd_1760561981,10/15/2025,20:59:44,1.25E-05,52.018,2,4.38E-05,55.915,2.262576673,0.000134808,60.471,2.688428965,2.05E-05,68.816,3.19598577,9.65E-05,73.568,4,9.31E-05,84.662,5.31717729,6.34E-05,103.248,7.99351347
csd_1760562445,10/15/2025,21:07:28,1.26E-05,52.107,2.005996747,1.16E-05,56.324,2.290197608,0.000186118,60.094,2.662688508,3.08E-05,69.017,3.223047375,0.000163485,73.507,3.989586001,0.000111363,84.772,5.33028829,6.73E-05,103.251,7.993945905
csd_1760562884,10/15/2025,21:14:47,6.60E-06,52.195,2.011926115,4.17E-05,55.916,2.262644052,0.000177014,60.473,2.688550608,3.27E-05,68.818,3.196107413,0.000177439,73.694,4.014959829,0.000127484,84.664,5.317414747,6.27E-05,103.384,8
csd_1760563448,10/15/2025,21:24:12,1.27E-06,51.844,1.988674087,1.68E-06,56.405,2.298200728,5.49E-05,60.321,2.679305715,2.00E-05,69.017,3.223047375,0.00011781,73.445,3.97900128,0.000118553,84.556,5.304592037,0.000102544,103.251,7.993945905
csd_1760564004,10/15/2025,21:33:28,1.02E-06,52.46,2.029781599,3.01E-06,55.919,2.26284619,3.14E-05,60.173,2.670304108,1.59E-05,68.622,3.184186367,0.000105361,73.573,4.000593644,0.000103733,84.668,5.317889663,9.34E-05,103.3,8
csd_1760564546,10/15/2025,21:42:29,6.65E-06,52.457,2.029579461,1.14E-05,56.242,2.284609665,0.000249176,60.548,2.693112233,4.12E-05,69.017,3.223047375,0.000233332,73.569,4.000118729,0.000137758,84.718,5.323826102,8.46E-05,103.251,7.993945905
csd_1760565076,10/15/2025,21:51:19,1.61E-05,52.543,2.035374071,8.26E-05,56.16,2.279084572,0.000216586,60.244,2.674622447,3.45E-05,68.882,3.2,0.000182093,73.692,4.014722371,9.91E-05,84.608,5.310765935,9.92E-06,104.13,8
csd_1760565505,10/15/2025,21:58:28,2.53E-05,52.106,2.005929368,1.90E-05,56.727,2.330015601,0.000243734,60.32,2.679244893,2.57E-05,69.015,3.222705933,0.000144013,73.568,4,8.29E-05,84.716,5.323588645,1.93E-05,103.425,8
csd_1760566004,10/15/2025,22:06:47,5.42E-06,52.105,2.005861989,7.41E-06,56.402,2.297904316,1.24E-05,60.09,2.662293292,1.74E-05,68.947,3.211096884,9.73E-05,73.504,3.989073837,8.47E-05,84.443,5.291175683,9.34E-06,103.996,8
csd_1760566420,10/15/2025,22:13:43,1.16E-06,52.543,2.035374071,1.23E-06,55.505,2.234951208,8.78E-06,60.016,2.654981799,1.01E-05,68.483,3.175732155,7.36E-05,73.692,4.014722371,0.000100086,84.716,5.323588645,8.58E-05,103.293,8
csd_1760566975,10/15/2025,22:22:58,2.08E-06,52.369,2.023650093,2.59E-06,55.997,2.268101766,2.46E-05,60.32,2.679244893,1.29E-05,68.816,3.19598577,0.000122453,73.63,4.007361186,0.00010237,84.77,5.33,9.20E-05,103.337,8
csd_1760567408,10/15/2025,22:30:11,2.81E-06,52.457,2.029579461,1.61E-06,56.486,2.306203848,5.22E-05,60.17,2.670121643,1.64E-05,68.95,3.211609048,0.000120789,73.383,3.96841656,8.37E-05,84.664,5.317414747,6.60E-05,103.384,8
csd_1760567913,10/15/2025,22:38:36,1.06E-05,52.02,2.000134758,1.23E-05,56.405,2.298200728,0.000236443,60.094,2.662688508,3.11E-05,69.083,3.234314981,0.000165983,73.507,3.989586001,9.81E-05,84.826,5.338072127,6.02E-05,103.339,8
csd_1760568420,10/15/2025,22:47:03,1.63E-05,52.107,2.005996747,9.30E-05,55.998,2.268169145,0.000249437,60.548,2.693112233,1.66E-05,68.884,3.200341443,0.000130525,73.694,4.014959829,5.65E-05,84.826,5.338072127,4.10E-05,103.384,8
csd_1760569173,10/15/2025,22:59:37,9.26E-06,52.196,2.011993494,5.73E-05,55.836,2.257253717,0.000140577,60.247,2.674804912,3.02E-05,69.085,3.234656423,0.000169751,73.696,4.015197286,8.94E-05,84.72,5.32406356,6.18E-05,103.386,8
csd_1760569708,10/15/2025,23:08:31,2.04E-06,52.279,2.017585967,2.35E-06,56.562,2.313712949,7.78E-05,60.241,2.674439982,2.69E-05,68.945,3.210755442,0.000172749,73.377,3.967392232,0.000125973,84.711,5.322995001,8.47E-05,103.331,8
csd_1761204142,10/23/2025,7:22:25,1.13E-05,52.018,2,2.86E-05,56.322,2.29,5.57E-05,60.168,2.67,2.91E-06,68.882,3.2,5.70E-05,73.568,4,7.33E-05,84.77,5.33,8.38E-05,103.293,8
csd_1761204757,10/23/2025,7:32:40,9.84E-06,52.456,2.029512082,3.26E-05,56.322,2.29,6.43E-05,60.471,2.688428965,3.27E-06,68.683,3.187896488,6.74E-05,73.505,3.989244558,8.86E-05,84.77,5.33,9.06E-05,103.293,8
csd_1761205249,10/23/2025,7:40:52,9.65E-06,52.367,2.023515335,3.58E-05,56.158,2.278949814,8.44E-05,60.621,2.697552215,4.90E-06,68.814,3.195864127,0.000100369,73.752,4.021846099,9.78E-05,84.714,5.323351187,9.34E-05,103.334,8
csd_1761205760,10/23/2025,7:49:23,7.94E-06,51.844,1.988674087,4.84E-05,55.588,2.24054368,9.68E-05,60.548,2.693112233,5.89E-06,68.751,3.192032362,0.000121183,73.756,4.022321014,0.000122448,84.772,5.33028829,7.63E-05,103.295,8
csd_1761206405,10/23/2025,8:00:08,1.40E-05,52.192,2.011723978,4.45E-05,56.24,2.284474907,0.000140136,60.621,2.697552215,1.92E-05,68.88,3.199878357,0.000152639,73.752,4.021846099,8.76E-05,84.821,5.337351401,9.19E-05,103.378,8
csd_1761206664,10/23/2025,8:04:27,8.64E-06,51.757,1.983011131,9.07E-05,55.836,2.257253717,0.00016404,60.625,2.697795501,9.31E-06,69.151,3.245924029,0.000122059,73.633,4.007717372,8.10E-05,84.666,5.317652205,5.73E-05,103.342,8
csd_1761207400,10/23/2025,8:16:43,1.21E-05,52.017,1.999934909,4.98E-05,56.077,2.2734921,0.00010836,60.545,2.692929768,6.10E-06,68.814,3.195864127,0.000110723,73.628,4.007123728,0.000109223,84.875,5.345135237,6.86E-05,103.555,8
