file,livetime,date,time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,datetime,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq,Detector,Comments,Action,Gain,Run,CSD,Inj (A),Extr (A),Cent (A),Sext (A),Inj (T),Extr (T),Cent (T),Sext (T),Inj Pres (-7),Oxygen %,Xenon %,Extr HV,Extr I,Puller HV,Puller I,Bias V,Bias I,28 GHz,18 GHz,14 GHz,JYB Bmin (T),JYB Ts
Run121.mca,115.02,10/23/2025,6:55:47 AM,9.993504,9.84 x 1.0156,987,946,1024,149.0828135,161.6627041,196.2574034,17,0.998845004,1.43E-05,0.004029116,0.010582627,9.29E-05,-0.010582627,9.29E-05,-5.082108529,0.016705507,-94.49449293,0.829663733,1-sigma propagated from slope standard error,Run121_analysis.png,10/23/2025 6:55,1.65E-06,51.666,1.977087808,2.82E-06,55.505,2.234951208,2.76E-05,60.092,2.6624909,4.64E-06,69.147,3.245241144,0.000106377,73.63,4.007361186,0.000120422,84.662,5.31717729,0.000117692,103.425,8,,,,10,121,6:57:56,121.5,114,128,295,2.19,1.52,0.22,1.41,1.22,7.98,,12.5,1.018,2,0.008,12,0.91,0,987,0,,
Run122.mca,114.864,10/24/2025,2:07:21 AM,9.993504,9.84 x 1.0156,1169,1119,1024,84.61087403,89.32833302,130.7371397,69,0.204208862,0.229729218,0.486401898,-0.020073291,0.004841093,0.020073291,0.004841093,-1.151523552,0.52896081,49.81744057,12.01451564,1-sigma propagated from slope standard error,Run122_analysis.png,10/24/2025 2:07,1.82E-06,51.93,1.994271952,1.22E-06,55.915,2.262576673,2.27E-05,60.168,2.67,4.33E-06,69.147,3.245241144,0.000107451,73.568,4,0.000124164,84.662,5.31717729,0.000103097,103.425,8,CdTe,,,10,122,2:09:28,121.5,99,120.5,295,2.18,1.32,0.2,1.41,1.03,7.98,,12.5,1.08,2,0.005,13,0.28,0,994,0,,
Run123.mca,117.396,10/24/2025,2:15:30 AM,9.993504,9.84 x 1.0156,3367,3294,1024,100.3357373,102.9565479,192.5882686,130,0.307660681,0.265373058,0.519152687,-0.014733667,0.001953572,0.014733667,0.001953572,-0.506661606,0.275676852,67.87176385,8.999277648,1-sigma propagated from slope standard error,Run123_analysis.png,10/24/2025 2:15,3.91E-06,52.367,2.023515335,2.55E-05,55.832,2.256984201,9.78E-05,60.242,2.674500803,3.27E-06,68.348,3.16752123,0.000193895,73.814,4.029207284,0.000160053,84.768,5.329762542,9.91E-05,103.334,8,,,,10,123,2:18:24,120.5,97,105,295,2.19,1.32,0.29,1.41,0.934,7.98,,12.5,1.582,2,0.003,13,0.03,0,991,0,,
Run124.mca,118.056,10/24/2025,2:27:27 AM,9.993504,9.84 x 1.0156,5936,5840,1024,94.045792,98.23908888,249.7219385,243,0.552558732,0.168286748,0.41192635,-0.011444417,0.000663382,0.011444417,0.000663382,0.021225922,0.111838945,87.378849,5.064966692,1-sigma propagated from slope standard error,Run124_analysis.png,10/24/2025 2:27,8.54E-06,52.367,2.023515335,4.65E-05,56.321,2.289932621,0.000152495,60.696,2.70211384,7.94E-06,68.947,3.211096884,0.000170732,73.876,4.03656847,0.000125179,84.768,5.329762542,9.78E-05,103.29,7.999567565,,,,10,124,2:30:26,119,95,90.5,295,2.19,1.32,0.37,1.41,0.941,7.98,,12.5,1.67,2,0.004,13,0,0,991,0,,
Run125.mca,119.028,10/24/2025,2:42:09 AM,9.993504,9.84 x 1.0156,8882,8810,1024,103.48071,111.8673037,249.7219385,257,0.48364809,0.189528603,0.437052745,-0.010628373,0.000687709,0.010628373,0.000687709,0.574432197,0.126431127,94.08777796,6.087952805,1-sigma propagated from slope standard error,Run125_analysis.png,10/24/2025 2:42,1.08E-05,52.629,2.04116868,4.82E-05,56.077,2.2734921,0.000163425,60.545,2.692929768,6.70E-06,69.145,3.244899701,0.000147253,73.752,4.021846099,0.000102324,84.714,5.323351187,8.00E-05,103.467,8,,,,10,125,2:46:08,117.5,93,76,295,2.18,1.32,0.45,1.41,0.982,7.98,,12.5,1.6,2,0.013,19,1.47,0,989,0,,
Run126.mca,41.544,10/24/2025,2:55:39 AM,9.993504,9.84 x 1.0156,78,27,1024,,14.37315136,492.9331573,25,0.87425561,0.101517031,0.332181576,0.006739586,0.00053296,-0.006739586,0.00053296,-3.812816508,0.090477508,-148.3770643,11.73351008,1-sigma propagated from slope standard error,Run126_analysis.png,10/24/2025 2:55,1.33E-05,52.63,2.041236059,5.54E-05,55.997,2.268101766,0.000137685,60.622,2.697613036,6.64E-06,68.882,3.2,0.000168072,73.878,4.036805928,0.00010164,84.662,5.31717729,7.70E-05,103.293,8,,,,10,126,3:00:00,116,90.5,60,295,2.18,1.32,0.53,1.41,1,7.98,,12.5,1.5,2,0.012,19,1.1,0,995,0,,
Run127.mca,41.7,10/24/2025,3:24:57 AM,9.993504,9.84 x 1.0156,118,41,1024,127.592167,169.5251358,200.4507002,5,0.998203037,1.86E-05,0.005571885,0.010015711,0.000245347,-0.010015711,0.000245347,-3.963342941,0.045313384,-99.84313793,2.445781605,1-sigma propagated from slope standard error,Run127_analysis.png,10/24/2025 3:24,1.29E-05,51.929,1.994206861,4.30E-05,56.077,2.2734921,0.000140084,60.318,2.67912325,5.79E-06,69.079,3.233632096,0.000123165,73.814,4.029207284,9.97E-05,84.606,5.310528477,7.40E-05,103.334,8,,,,10,127,3:29:07,115,89,47,295,2.18,1.33,0.61,1.41,1.08,7.98,,12.5,1.44,2,0.013,19,1.06,0,994,0,,
Run128.mca,12.348,10/24/2025,3:43:13 AM,9.993504,9.84 x 1.0156,593,61,1024,,12.27650292,132.309626,37,0.00020081,0.270287395,0.534539417,0.000218261,0.002603197,-0.000218261,0.002603197,-2.08077498,0.137810992,-4581.660676,54645.30751,1-sigma propagated from slope standard error,Run128_analysis.png,10/24/2025 3:43,2.60E-06,51.842,1.988543904,1.81E-06,55.915,2.262576673,2.63E-05,60.092,2.6624909,4.62E-06,69.147,3.245241144,0.000156454,73.754,4.022083557,0.000115268,84.716,5.323588645,0.000101071,103.469,8,,,,10,128,3:46:18,115,72,37,295,2.19,1.11,0.6,1.41,1.04,7.98,,12.5,1.35,2,0.031,19,0.53,0,991,0,,
Run129.mca,60.204,10/24/2025,4:01:24 AM,9.993504,9.84 x 1.0156,584,293,1024,143.8411924,193.1124307,239.7628584,18,0.998522201,2.63E-05,0.005443547,0.008019082,7.71E-05,-0.008019082,7.71E-05,-3.933489993,0.016829259,-124.7025538,1.199345191,1-sigma propagated from slope standard error,Run129_analysis.png,10/24/2025 4:01,5.99E-06,52.455,2.029444703,1.48E-05,56.24,2.284474907,0.000144933,60.621,2.697552215,8.94E-06,68.88,3.199878357,0.000174211,73.752,4.021846099,0.000104179,84.821,5.337351401,7.60E-05,103.378,8,,,,10,129,4:04:18,116,73,49,295,2.19,1.1,0.53,1.41,1.13,7.98,,12.5,1.5,2,0.019,19,0.91,0,994,0,,
Run130.mca,117.576,10/24/2025,4:11:13 AM,9.993504,9.84 x 1.0156,175343,171895,1024,115.0122764,119.7297354,247.6252901,245,0.940290019,0.010571225,0.103238708,-0.011006079,0.000177919,0.011006079,0.000177919,3.905741795,0.033338651,90.85887723,1.468780108,1-sigma propagated from slope standard error,Run130_analysis.png,10/24/2025 4:11,8.74E-06,52.721,2.047367565,5.74E-05,56.327,2.29049402,0.000204775,60.551,2.693294698,9.59E-06,68.954,3.212291933,0.000173904,73.821,4.030038386,0.00010987,84.776,5.330864871,7.36E-05,103.3,8,,why does dead time only show up when input rate is really high? like >500+,,10,130,4:14:15,117,75,61,295,2.19,1.1,0.46,1.41,1.02,7.98,,12.5,1.8,2,0.019,19,1.16,0,991,0,,
Run131.mca,117.828,10/24/2025,4:27:48 AM,9.993504,9.84 x 1.0156,149177,146548,1024,111.3431416,113.4397901,249.7219385,261,0.958286689,0.017128458,0.131380076,-0.015883902,0.000205919,0.015883902,0.000205919,4.341419899,0.038265121,62.9568207,0.816173541,1-sigma propagated from slope standard error,Run131_analysis.png,10/24/2025 4:27,5.96E-06,52.366,2.023447955,3.42E-05,56.238,2.284340149,0.000159231,60.694,2.701992196,8.99E-06,68.945,3.210755442,0.000175915,73.874,4.036331012,0.000124321,84.927,5.352630783,9.12E-05,103.331,8,,perhaps there's so few counts that there just IS no dead time if there's not enough counts,,10,131,4:30:10,118,77,75.5,295,2.18,1.1,0.38,1.41,0.987,7.98,,12.5,1.73,2,0.017,19,1.16,0,994,0,,
Run132.mca,118.68,10/24/2025,4:37:25 AM,9.993504,9.84 x 1.0156,84187,83287,1024,94.045792,96.66660255,219.8446983,236,0.937737294,0.053788432,0.232912349,-0.025205072,0.000424574,0.025205072,0.000424574,4.701081728,0.06888053,39.67455482,0.668309346,1-sigma propagated from slope standard error,Run132_analysis.png,10/24/2025 4:37,3.77E-06,52.63,2.041236059,2.36E-05,56.078,2.27355948,0.00016118,60.471,2.688428965,3.66E-06,68.416,3.171657104,0.000219183,73.816,4.029444742,0.000148902,84.931,5.353207364,0.000108191,103.469,8,,,,10,132,4:39:47,120,80,91,295,2.19,1.11,0.3,1.41,1,7.98,,12.5,1.848,2,0.028,19,0.81,0,997,0,,
Run133.mca,118.752,10/24/2025,4:51:44 AM,9.993504,9.84 x 1.0156,12183,12057,1024,75.70011817,80.41757716,127.592167,91,0.8790752,0.031793632,0.180300016,-0.034916864,0.001372729,0.034916864,0.001372729,2.821338392,0.14401617,28.63945646,1.125937913,1-sigma propagated from slope standard error,Run133_analysis.png,10/24/2025 4:51,2.85E-06,52.802,2.052825279,1.97E-06,55.995,2.267967007,3.41E-05,60.318,2.67912325,8.92E-06,69.079,3.233632096,0.00018094,73.752,4.021846099,0.000173202,84.929,5.352919074,0.000138075,103.555,8,,,,10,133,4:54:19,121,81.5,106,295,2.19,1.1,0.21,1.41,1.08,7.98,,12.5,1.35,2,0.022,19,0.53,0,991,0,,
Run134.mca,119.028,10/24/2025,5:28:34 AM,9.993504,9.84 x 1.0156,9344,9269,1024,106.1015205,108.198169,248.6736143,263,0.485679292,0.193418385,0.441475388,-0.010624901,0.000676779,0.010624901,0.000676779,0.589504498,0.122955229,94.11852424,5.995108775,1-sigma propagated from slope standard error,Run134_analysis.png,10/24/2025 5:28,6.04E-05,52.105,2.005861989,0.000150667,56.321,2.289932621,0.000224316,60.621,2.697552215,3.56E-06,69.278,3.267605634,8.36E-05,73.752,4.021846099,7.98E-05,84.929,5.352919074,9.35E-05,103.334,8,CdTe,18 vs 28 ratios,,10,134,5:31:22,185,151,149,430,3.39,2.09,0.53,2.05,0.887,7.98,,12.5,2.15,2,0.007,19,2.5,0,996,0,,
Run135.mca,118.704,10/24/2025,5:32:53 AM,9.993504,9.84 x 1.0156,4339,4292,1024,105.0531963,107.1498447,239.2386963,235,0.35196197,0.184782218,0.431703986,-0.008532533,0.000758494,0.008532533,0.000758494,-0.531310062,0.131649742,117.1984921,10.41828995,1-sigma propagated from slope standard error,Run135_analysis.png,10/24/2025 5:32,6.04E-05,52.105,2.005861989,0.000150667,56.321,2.289932621,0.000224316,60.621,2.697552215,3.56E-06,69.278,3.267605634,8.36E-05,73.752,4.021846099,7.98E-05,84.929,5.352919074,9.35E-05,103.334,8,,runs 3-28,,10,135,5:35:17,185,151,149,430,3.39,2.09,0.53,2.05,0.882,7.98,,12.5,1.97,2,0.006,19,1.97,0,508,0,,
Run136.mca,119.052,10/24/2025,5:38:03 AM,9.993504,9.84 x 1.0156,13624,13517,1024,108.7223311,110.8189795,246.5769659,260,0.595881889,0.130677104,0.362891313,-0.011157851,0.000572064,0.011157851,0.000572064,1.110855639,0.104674738,89.62299437,4.594980379,1-sigma propagated from slope standard error,Run136_analysis.png,10/24/2025 5:38,6.74E-05,51.753,1.982750765,0.000163503,56.158,2.278949814,0.000237251,60.545,2.692929768,4.36E-06,69.278,3.267605634,8.65E-05,73.814,4.029207284,8.29E-05,84.929,5.352919074,0.000102024,103.246,7.99322518,,,,10,136,5:40:07,185,151,149,430,3.39,2.09,0.53,2.05,0.915,7.98,,12.5,2.23,2,0.01,18,2.6,0,1477,0,,
Run137.mca,118.896,10/24/2025,6:00:41 AM,9.993504,9.84 x 1.0156,25121,24891,1024,106.1015205,108.198169,248.1494522,268,0.684629983,0.072468839,0.270210506,-0.009781076,0.000407032,0.009781076,0.000407032,1.479804326,0.074376959,102.2382393,4.254561311,1-sigma propagated from slope standard error,Run137_analysis.png,10/24/2025 6:00,1.80E-05,52.283,2.017855483,7.33E-05,56.242,2.284609665,0.000174188,60.699,2.702296305,5.27E-06,68.95,3.211609048,9.76E-05,73.569,4.000118729,0.0001,84.934,5.353639799,0.000127795,103.428,8,,waited for 28 GHz to turn on,,10,137,6:03:39,185,151,149,430,3.39,2.09,0.53,2.05,0.949,7.98,,12.5,1.1,2,0.009,19,1.75,496,1488,0,,
Run138.mca,118.98,10/24/2025,6:05:40 AM,9.993504,9.84 x 1.0156,33346,33067,1024,106.1015205,108.198169,248.1494522,268,0.736259173,0.057407895,0.240498509,-0.009872013,0.000362275,0.009872013,0.000362275,1.841183429,0.066198565,101.2964636,3.717292954,1-sigma propagated from slope standard error,Run138_analysis.png,10/24/2025 6:05,1.80E-05,52.283,2.017855483,7.33E-05,56.242,2.284609665,0.000174188,60.699,2.702296305,5.27E-06,68.95,3.211609048,9.76E-05,73.569,4.000118729,0.0001,84.934,5.353639799,0.000127795,103.428,8,,,,10,138,6:07:47,185,151,149,430,3.39,2.09,0.53,2.05,0.896,7.98,,12.5,1.96,2,0.01,19,1.22,1005,1490,0,,
Run139.mca,118.8,10/24/2025,6:09:42 AM,9.993504,9.84 x 1.0156,40866,40462,1024,117.6330869,119.7297354,249.7219385,249,0.781482304,0.044244673,0.211194056,-0.01055786,0.000355231,0.01055786,0.000355231,2.193070039,0.066971367,94.71616039,3.18683325,1-sigma propagated from slope standard error,Run139_analysis.png,10/24/2025 6:09,1.40E-05,52.021,2.000202138,6.72E-05,55.836,2.257253717,0.000170848,60.55,2.693233877,5.76E-06,69.217,3.257191635,0.000103725,73.82,4.029919657,9.92E-05,84.936,5.353928089,0.000122344,103.43,8,,,,10,138,6:07:47,185,151,149,430,3.39,2.09,0.53,2.05,0.896,7.98,,12.5,1.96,2,0.01,19,1.22,1005,1490,0,,
Run140.mca,118.632,10/24/2025,6:15:05 AM,9.993504,9.84 x 1.0156,51938,51354,1024,96.66660255,106.1015205,236.6178858,250,0.790465375,0.024890954,0.158403559,-0.008100704,0.00026484,0.008100704,0.00026484,2.015506641,0.046475509,123.4460613,4.035876534,1-sigma propagated from slope standard error,Run140_analysis.png,10/24/2025 6:15,1.37E-05,51.932,1.994402135,5.62E-05,55.998,2.268169145,0.00016527,60.245,2.674683268,5.41E-06,69.083,3.234314981,9.78E-05,73.569,4.000118729,9.43E-05,84.88,5.345855963,0.00012283,103.295,8,,"if not OFF but set to 0 W, will read ~50 W",,10,140,6:17:36,185,151,149,430,3.39,2.09,0.53,2.05,0.913,7.98,,12.5,2.008,2,0.011,19,1.09,1996,1722,0,,
Run141.mca,118.548,10/24/2025,6:19:17 AM,9.993504,9.84 x 1.0156,59523,58814,1024,116.5847627,118.6814112,241.3353448,235,0.821500968,0.02063294,0.144256879,-0.008666181,0.000264645,0.008666181,0.000264645,2.267022854,0.048558855,115.3910862,3.523775197,1-sigma propagated from slope standard error,Run141_analysis.png,10/24/2025 6:19,1.67E-05,52.715,2.04696329,7.49E-05,56.158,2.278949814,0.000176408,60.545,2.692929768,5.52E-06,69.145,3.244899701,9.71E-05,73.504,3.989073837,9.39E-05,84.875,5.345135237,0.000122754,103.423,8,,,,10,141,6:21:20,185,151,149,430,3.39,2.09,0.53,2.05,0.936,7.98,,12.5,2.055,2,0.008,19,1.19,2486,1722,0,,
Run142.mca,118.368,10/24/2025,6:23:14 AM,9.993504,9.84 x 1.0156,67834,66929,1024,109.7706553,115.0122764,249.1977764,257,0.839399685,0.026334037,0.162912796,-0.009540367,0.000261327,0.009540367,0.000261327,2.520365696,0.048661841,104.817768,2.871135,1-sigma propagated from slope standard error,Run142_analysis.png,10/24/2025 6:23,2.03E-05,52.805,2.053027416,8.44E-05,56.242,2.284609665,0.000186377,60.624,2.69773468,5.61E-06,69.083,3.234314981,9.53E-05,73.88,4.037043385,9.23E-05,84.88,5.345855963,0.000120678,103.295,8,,,,10,142,6:25:17,185,151,149,430,3.39,2.09,0.53,2.05,0.964,7.98,,12.5,2.04,2,0.011,19,1.19,2996,1726,0,,
Run143.mca,118.404,10/24/2025,6:28:08 AM,9.993504,9.84 x 1.0156,76281,75286,1024,111.8673037,113.9639522,247.101128,255,0.849732618,0.022298638,0.149916348,-0.009203142,0.000243314,0.009203142,0.000243314,2.587869091,0.04491813,108.6585466,2.872730237,1-sigma propagated from slope standard error,Run143_analysis.png,10/24/2025 6:28,2.42E-05,52.631,2.041303439,9.19E-05,55.916,2.262644052,0.00018365,60.397,2.683928162,5.36E-06,69.215,3.256850192,9.34E-05,73.632,4.007598643,9.16E-05,84.826,5.338072127,0.000122488,103.428,8,,,,10,143,6:36:22,185,151,149,430,3.39,2.09,0.53,2.05,0.987,7.98,,12.5,2.04,2,0.013,19,1.16,3509,1730,0,,
Run144.mca,118.308,10/24/2025,6:38:09 AM,9.993504,9.84 x 1.0156,83423,82270,1024,112.3914658,115.5364385,248.1494522,254,0.867447701,0.019004852,0.138404062,-0.009176032,0.000225957,0.009176032,0.000225957,2.662316246,0.04199646,108.9795686,2.683593895,1-sigma propagated from slope standard error,Run144_analysis.png,10/24/2025 6:38,2.76E-05,52.715,2.04696329,0.000101192,56.402,2.297904316,0.000190522,60.696,2.70211384,4.45E-06,69.013,3.22236449,9.25E-05,73.752,4.021846099,8.95E-05,84.821,5.337351401,0.000117777,103.334,8,,,,10,144,6:40:19,185,151,149,430,3.39,2.09,0.53,2.05,1,7.98,,12.5,2.008,2,0.009,19,1.16,4000,1522,0,,
Run145.mca,118.152,10/24/2025,6:42:37 AM,9.993504,9.84 x 1.0156,95385,93950,1024,112.9156279,115.0122764,248.6736143,256,0.858375183,0.024796155,0.158086686,-0.010008049,0.000255073,0.010008049,0.000255073,2.928668485,0.047423813,99.91957659,2.546624023,1-sigma propagated from slope standard error,Run145_analysis.png,10/24/2025 6:42,3.66E-05,52.456,2.029512082,0.000117729,56.322,2.29,0.00020185,60.698,2.702235483,5.51E-06,69.015,3.222705933,9.36E-05,73.878,4.036805928,9.21E-05,84.985,5.3609912,0.000111537,103.248,7.99351347,,,,10,145,6:45:02,185,151,149,430,3.39,2.09,0.53,2.05,1.04,7.98,,12.5,1.97,2,0.014,19,1.35,4533,1518,0,,
Run146.mca,118.032,10/24/2025,6:56:30 AM,9.993504,9.84 x 1.0156,106016,104315,1024,110.2948174,115.0122764,249.7219385,258,0.871521146,0.021733212,0.14799663,-0.009835437,0.000236021,0.009835437,0.000236021,3.015466071,0.044017591,101.6731668,2.43985058,1-sigma propagated from slope standard error,Run146_analysis.png,10/24/2025 6:56,3.27E-05,52.543,2.035374071,0.000100868,56.322,2.29,0.000166395,60.547,2.693051412,4.85E-06,69.081,3.233973538,8.45E-05,73.878,4.036805928,8.23E-05,84.662,5.31717729,0.000108391,103.381,8,,,,10,146,7:01:04,185,151,149,430,3.39,2.09,0.53,2.05,1.07,7.98,,12.5,1.863,2,0.009,19,1.31,4993,1525,0,,
Run147.mca,117.9,10/24/2025,7:03:00 AM,9.993504,9.84 x 1.0156,117050,115041,1024,114.4881143,116.5847627,249.7219385,255,0.87656377,0.020208645,0.142717894,-0.009818094,0.000231631,0.009818094,0.000231631,3.108854659,0.043355159,101.8527617,2.402935505,1-sigma propagated from slope standard error,Run147_analysis.png,10/24/2025 7:03,3.27E-05,52.543,2.035374071,0.000100868,56.322,2.29,0.000166395,60.547,2.693051412,4.85E-06,69.081,3.233973538,8.45E-05,73.878,4.036805928,8.23E-05,84.662,5.31717729,0.000108391,103.381,8,,,,10,147,7:05:12,185,151,149,430,3.39,2.09,0.53,2.05,1.11,7.98,,12.5,1.88,2,0.008,19,1.31,5479,1516,0,,
Run148.mca,117.9,10/24/2025,7:07:17 AM,9.993504,9.84 x 1.0156,112309,110384,1024,107.1498447,109.2464932,248.6736143,267,0.897620447,0.016719062,0.129789226,-0.009476817,0.000196607,0.009476817,0.000196607,3.009912536,0.036070287,105.520663,2.189146468,1-sigma propagated from slope standard error,Run148_analysis.png,10/24/2025 7:07,3.41E-05,52.543,2.035374071,0.000102888,56.241,2.284542286,0.000174712,60.698,2.702235483,4.89E-06,68.949,3.211438327,8.35E-05,73.816,4.029444742,8.24E-05,84.878,5.345567673,0.0001082,103.425,8,,,,10,148,7:09:20,185,151,149,430,3.39,2.09,0.53,2.05,1.1,7.98,,12.5,1.83,2,0.009,19,1.25,5483,1015,0,,
Run149.mca,118.092,10/24/2025,7:11:59 AM,9.993504,9.84 x 1.0156,99100,97555,1024,121.8263838,123.9230322,248.6736143,239,0.893278369,0.016443686,0.128772865,-0.010258826,0.000230333,0.010258826,0.000230333,3.041063098,0.043711645,97.47704069,2.188572718,1-sigma propagated from slope standard error,Run149_analysis.png,10/24/2025 7:11,3.63E-05,52.37,2.023717472,0.000103932,56.08,2.273694238,0.000175254,60.397,2.683928162,4.87E-06,69.149,3.245582586,8.12E-05,73.818,4.0296822,7.87E-05,84.88,5.345855963,0.000108335,103.472,8,,,,10,149,7:14:41,185,151,149,430,3.39,2.09,0.53,2.05,1.03,7.98,,12.5,1.829,2,0.006,19,1.19,4998,1013,0,,
Run150.mca,118.308,10/24/2025,7:17:17 AM,9.993504,9.84 x 1.0156,86550,85354,1024,117.6330869,122.874708,246.5769659,237,0.85185237,0.022539859,0.150770315,-0.010039011,0.0002731,0.010039011,0.0002731,2.863403574,0.051390504,99.61140514,2.709819233,1-sigma propagated from slope standard error,Run150_analysis.png,10/24/2025 7:17,4.09E-05,52.28,2.017653346,9.80E-05,56.077,2.2734921,0.000182778,60.318,2.67912325,4.47E-06,69.145,3.244899701,8.01E-05,73.814,4.029207284,7.54E-05,84.875,5.345135237,9.32E-05,103.334,8,,,,10,150,7:19:23,185,151,149,430,3.39,2.09,0.53,2.05,0.996,7.98,,12.5,1.862,2,0.006,19,1.06,4499,1010,0,,
Run151.mca,118.32,10/24/2025,7:20:51 AM,9.993504,9.84 x 1.0156,76916,75858,1024,130.2129776,132.309626,249.7219385,225,0.823085134,0.025819117,0.161402225,-0.010180232,0.000316057,0.010180232,0.000316057,2.784187036,0.061323223,98.2295885,3.049647741,1-sigma propagated from slope standard error,Run151_analysis.png,10/24/2025 7:20,4.09E-05,52.28,2.017653346,9.80E-05,56.077,2.2734921,0.000182778,60.318,2.67912325,4.47E-06,69.145,3.244899701,8.01E-05,73.814,4.029207284,7.54E-05,84.875,5.345135237,9.32E-05,103.334,8,,,,10,151,7:23:16,185,151,149,430,3.39,2.09,0.53,2.05,0.952,7.98,,12.5,1.89,2,0.005,19,0.97,3995,1012,0,,
Run152.mca,118.404,10/24/2025,7:25:01 AM,9.993504,9.84 x 1.0156,67949,67059,1024,116.5847627,118.6814112,249.7219385,251,0.8454263,0.025640484,0.160768256,-0.00986025,0.000267189,0.00986025,0.000267189,2.566090474,0.050251856,101.41731,2.748162052,1-sigma propagated from slope standard error,Run152_analysis.png,10/24/2025 7:25,4.23E-05,52.367,2.023515335,0.000122167,55.832,2.256984201,0.000192912,60.47,2.688368143,4.48E-06,69.212,3.256338028,8.53E-05,73.69,4.014484913,7.91E-05,84.821,5.337351401,0.000107029,103.467,8,,,,10,152,7:27:06,185,151,149,430,3.39,2.09,0.53,2.05,0.916,7.98,,12.5,1.867,2,0.008,19,0.91,3499,1013,0,,
Run153.mca,118.5,10/24/2025,7:29:01 AM,9.993504,9.84 x 1.0156,59099,58370,1024,125.4955186,132.309626,248.6736143,223,0.834894405,0.027393007,0.16625555,-0.011030095,0.00032995,0.011030095,0.00032995,2.655858145,0.063831145,90.6610534,2.712000368,1-sigma propagated from slope standard error,Run153_analysis.png,10/24/2025 7:29,3.49E-05,52.543,2.035374071,0.00011072,56.403,2.29800312,0.000184659,60.622,2.697613036,4.31E-06,68.949,3.211438327,8.33E-05,73.816,4.029444742,8.12E-05,84.878,5.345567673,0.000113264,103.204,7.987171085,,,,10,153,7:31:14,185,151,149,430,3.39,2.09,0.53,2.05,0.886,7.98,,12.5,1.888,2,0.005,19,0.91,3005,1013,0,,
Run154.mca,118.524,10/24/2025,7:32:38 AM,9.993504,9.84 x 1.0156,51277,50654,1024,109.7706553,111.8673037,249.7219385,264,0.813721199,0.033325561,0.183248342,-0.009551444,0.000282333,0.009551444,0.000282333,2.239793744,0.05227546,104.696214,3.094740457,1-sigma propagated from slope standard error,Run154_analysis.png,10/24/2025 7:32,2.90E-05,52.284,2.017922862,0.00010176,56.325,2.290296412,0.000182144,60.625,2.697795501,4.34E-06,69.018,3.223218096,8.38E-05,73.881,4.037162114,8.18E-05,84.936,5.353928089,0.000112948,103.342,8,,,,10,154,7:34:44,185,151,149,430,3.39,2.09,0.53,2.05,0.861,7.98,,12.5,1.901,2,0.008,19,0.84,2503,1009,0,,
Run155.mca,118.86,10/24/2025,7:36:10 AM,9.993504,9.84 x 1.0156,42651,42252,1024,123.9230322,137.027085,249.7219385,216,0.73373081,0.050163352,0.22501593,-0.011375673,0.000468449,0.011375673,0.000468449,2.4119658,0.091870823,87.90688705,3.619996034,1-sigma propagated from slope standard error,Run155_analysis.png,10/24/2025 7:36,2.65E-05,52.46,2.029781599,9.60E-05,56.245,2.284811803,0.00018328,60.551,2.693294698,4.32E-06,69.02,3.223559539,8.57E-05,73.821,4.030038386,8.35E-05,84.884,5.346432543,0.000112602,103.389,8,,,,10,155,7:38:17,185,151,149,430,3.39,2.09,0.53,2.05,0.835,7.98,,12.5,1.903,2,0.007,19,0.81,2004,1009,0,,
Run156.mca,118.848,10/24/2025,7:39:32 AM,9.993504,9.84 x 1.0156,35800,35460,1024,108.7223311,112.9156279,249.7219385,262,0.674473759,0.073576586,0.272291314,-0.009848866,0.000424336,0.009848866,0.000424336,1.913885091,0.078757651,101.5345353,4.374592303,1-sigma propagated from slope standard error,Run156_analysis.png,10/24/2025 7:39,1.93E-05,52.717,2.047098048,8.80E-05,56.16,2.279084572,0.000192099,60.622,2.697613036,4.73E-06,69.213,3.256508749,9.68E-05,73.568,4,9.10E-05,84.662,5.31717729,0.00011501,103.425,8,,,,10,156,7:41:36,185,151,149,430,3.39,2.09,0.53,2.05,0.824,7.98,,12.5,1.824,2,0.007,19,0.84,1503,1015,0,,
