file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1760549441,2025-10-15,17:30:44,7.97265e-05,51.666,1.9770878083707606,2.62444e-05,56.565,2.3140093603744147,0.000426367,60.32,2.6792448932751896,2.90135e-05,69.015,3.222705932565087,0.00018998,73.505,3.989244558258642,0.000169975,84.554,5.3043545795393685,8.60957e-05,103.204,7.9871710845975255
csd_1760549835,2025-10-15,17:37:18,9.04755e-05,52.107,2.005996747211896,2.54289e-05,56.405,2.298200728029121,0.000442772,60.094,2.6626885075403015,2.63819e-05,69.083,3.234314980793853,0.000215762,73.632,4.007598643099447,0.000162079,84.502,5.2981806820210675,8.67846e-05,103.074,7.968432219402903
csd_1760550140,2025-10-15,17:42:23,8.94328e-05,51.932,1.9944021349996746,2.43105e-05,56.728,2.330114404576183,0.00043061,60.473,2.6885506082166626,2.8841e-05,69.017,3.22304737516005,0.000251881,73.569,4.000118728798429,0.000166343,84.61,5.311003392251385,2.75782e-06,104.308,8.0
csd_1760552804,2025-10-15,18:26:47,2.90655e-05,52.367,2.0235153345724903,1.73748e-05,56.483,2.3059074362974514,0.000191454,60.166,2.6698023920956837,2.33562e-05,68.814,3.195864126692678,0.000132948,73.441,3.9783183952198042,8.61303e-05,84.821,5.3373514009609675,7.62274e-05,103.068,7.967567348701613
csd_1760553003,2025-10-15,18:30:06,2.57916e-05,52.194,2.0118587360594797,7.05211e-05,55.833,2.2570515799256503,0.000112484,60.32,2.6792448932751896,1.4014e-05,68.55,3.179807206793665,7.77437e-05,73.63,4.007361185502589,7.11443e-05,84.716,5.3235886448848415,7.10699e-05,103.204,7.9871710845975255
csd_1760553271,2025-10-15,18:34:35,2.13335e-05,52.459,2.029714219330855,1.18612e-05,56.568,2.3143057722308886,0.000118603,60.247,2.674804911636447,1.35249e-05,69.018,3.2232180964575328,7.69479e-05,73.385,3.9687580025608207,7.703e-05,84.45,5.292006784502768,7.99412e-05,103.032,7.962378124493871
csd_1760553597,2025-10-15,18:40:00,1.67904e-05,52.37,2.023717472118959,9.22146e-06,56.567,2.314206968278731,0.000105413,60.245,2.6746832683038786,1.33937e-05,68.95,3.2116090482287665,7.36025e-05,73.383,3.9684165599658554,8.14379e-05,84.448,5.291769326905909,8.85805e-05,103.074,7.968432219402903
csd_1760553916,2025-10-15,18:45:19,1.05747e-05,52.109,2.0061315055762083,4.3949e-05,55.999,2.268236524163569,8.12182e-05,60.474,2.688611429882947,1.15209e-05,68.952,3.211950490823729,7.04625e-05,73.571,4.000356186395287,8.25259e-05,84.666,5.3176522049634,9.60532e-05,103.121,7.975207039896343
csd_1760555144,2025-10-15,19:05:48,1.01718e-06,52.281,2.017720724907063,1.15649e-05,60.168,2.67,3.45589e-06,61.372,2.743229286206105,6.49595e-06,68.949,3.2114383269312836,3.99642e-05,73.63,4.007361185502589,4.41318e-05,84.824,5.337783836311613,5.95849e-05,103.293,8.0
csd_1760555616,2025-10-15,19:13:39,4.99718e-06,51.932,1.9944021349996746,2.47358e-05,55.998,2.2681691449814125,0.000115508,60.017,2.655080603224129,2.20989e-05,69.017,3.22304737516005,0.000118834,73.632,4.007598643099447,0.000101244,84.556,5.304592037136226,7.74658e-05,103.295,8.0
